Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
c57b9fd7-2203-3b00-a914-b0eba2cacf9b,5c896155-eb9a-383e-9162-a43ebb7f1cc5,Nannie905 Mayert710,F,GENERAL PRACTICE,400 LINDEN PONDS WAY,HINGHAM,MA,020433784,42.1972249,-70.91712645007524,10,0
8eac963a-dea9-3998-bf4a-38eeca5f0c9b,4ffc4e4b-9d8d-3c30-ad84-fc9a7209da94,Madelyn308 Carter549,F,GENERAL PRACTICE,4525 ACUSHNET AVENUE,NEW BEDFORD,MA,027454727,41.74080975,-70.94731021257817,7,0
f930de41-dff0-3657-9388-409277fab775,bebc1dac-6c42-3225-b0ba-23278cdf2a62,Cherry401 Hackett68,F,GENERAL PRACTICE,464 MAIN STREET,AGAWAM,MA,010011826,42.07695165,-72.62026217030348,18,0
cff45041-54d5-3e91-9f32-0bc772617691,70e943de-a18b-3e03-a204-ecca2f01b6d1,Liliana922 Wolf938,F,GENERAL PRACTICE,76 NORTH MAIN STREET,WEST BOYLSTON,MA,015831130,42.393642299999996,-71.79207534741954,27,0
30effc78-2a86-3bf6-8b0f-fe98e6a146e5,e69e7cbb-8362-30d1-83f2-3a0c492fe2b1,Chris95 Kub800,F,GENERAL PRACTICE,110 LONG POND RD,PLYMOUTH,MA,023602642,41.9255829,-70.65514326847389,130,0
3e6fbf86-e697-3d8f-b21e-9c19277732e6,afc661fd-71d9-3fc3-adf2-3fc3b5e8a140,Leontine92 Schmeler639,F,GENERAL PRACTICE,680 CENTRE ST,RAYNHAM,MA,02767,41.9487118,-71.0731008,169,0
a12eecbc-734d-319d-9240-2d587c432d53,be9a14c1-72a6-3186-b199-fdb070768458,Tanner110 Roob72,M,GENERAL PRACTICE,18 FRANCES ST,WOBURN,MA,018013006,42.488288600000004,-71.15015700746171,1,0
fa392e3c-4d89-30a9-8145-f29c1491fab8,06cc2462-430f-3322-9c87-7e971125f510,Bryon392 Mann644,M,GENERAL PRACTICE,133 OLD ROAD TO 9 ACRE COR,WESTFORD,MA,018863198,42.5792583,-71.4378411,8,0
3d560343-1185-3c34-abe6-204953dbd1cc,db106514-f254-3402-b6a4-6d210c78c7e2,Olivia294 Anguiano812,F,GENERAL PRACTICE,211 FRANKLIN STREET,QUINCY,MA,021697833,42.23691085,-71.00237199954586,9,0
0a123279-a114-3740-b2aa-63b240f5d2be,ee7fab6f-6438-394f-b1f2-3e452f8f055a,Trey250 Satterfield305,M,GENERAL PRACTICE,75 BRIMBAL AVENUE,BEVERLY,MA,019156009,42.570099299999995,-70.87108224250409,47,0
1fa0734a-f1d0-3402-bb50-297771b1cb94,79508e39-d0b0-3613-9d54-168f6e1c3a18,Lynwood354 Tromp100,M,GENERAL PRACTICE,200 GROTON ROAD,GROTON,MA,014502056,42.577352149999996,-71.57414587343038,1159,0
607d3400-4317-3343-a104-d092ab0bf5f1,922d1031-d968-39c2-b73c-d5a495c39068,Todd315 Steuber698,M,GENERAL PRACTICE,350 LINCOLN ST STE 1102,HINGHAM,MA,020432801,42.248735,-70.9209846,61,0
4527efa5-898c-3ea4-9a73-35acfd2b035d,880fad59-9c38-3a21-a39f-ccc801502ab3,Maurice742 Pollich983,M,GENERAL PRACTICE,799 CONCORD AVENUE,CAMBRIDGE,MA,021381048,42.390849395521705,-71.1556550001627,1,0
2d3d4f01-12d9-3a43-8a89-f1ecd876d1e7,34f7bdc0-0550-333e-a53f-5e2af5a6d4ec,Mable471 Kreiger457,F,GENERAL PRACTICE,212 S MEADOW RD UNIT 5C,PLYMOUTH,MA,023605450,41.9426657,-70.7618592,53,0
bb6ec630-17cb-3faf-8a33-f692f8b46d9e,e34d8448-8b98-3f91-9fe7-faeb8a78e1db,Gordon377 Monahan736,M,GENERAL PRACTICE,NEW ENGLAND SINAI HOSPITAL,MILTON,MA,021862377,42.2501425,-71.065573,23,0
22a209b7-15eb-345e-9ae6-da9b860a3fdf,a2d45ee8-b930-3169-b612-f602961ad212,Valentine262 Leannon79,M,GENERAL PRACTICE,37 MINUTEMAN WAY,SHREWSBURY,MA,015452229,42.288207,-71.73443816915585,133,0
9a4e4f50-6ba7-3449-91ef-d2c8ab4592f8,8213f591-b5fe-3cf5-a9c4-36729d16b75e,Kellye282 Hessel84,F,GENERAL PRACTICE,120 LONGWATER DR STE 200,NORWELL,MA,020611653,42.15682485,-70.8792143504961,7,0
2324fde2-5689-39b2-8213-db54a7acc30b,4887dc20-9ef6-3cc2-9c56-858388049a50,Antonia30 Ávalos396,F,GENERAL PRACTICE,168 WEST CENTRAL STREET,NATICK,MA,017604122,42.282113100000004,-71.37898579435048,4,0
9946c3e8-fa3d-3427-a0ca-cbb8076ec2ae,4fa643ae-1f58-3c2e-9f33-0ba56345ad10,Sharyl439 Williamson769,F,GENERAL PRACTICE,361 MAIN ST,WAREHAM,MA,025712153,41.761384899999996,-70.71911431737183,40,0
33f991de-f789-34ee-b018-12e74dd758ca,e98ef46c-e94c-34bc-9cf5-134d8ddcbac5,Patsy569 Olson653,F,GENERAL PRACTICE,10 EMORY ST,ATTLEBORO,MA,027033002,41.9447388,-71.27972821642685,6,0
dea903d6-ccc4-33b8-a715-a84667dba556,d6b03647-983f-3162-af9e-b12aea026f13,Son314 MacGyver246,M,GENERAL PRACTICE,65 NEWBURYPORT TPKE,NEWBURY,MA,019501199,42.7891081,-70.87774011339009,14,0
eb44cc61-a6bf-3415-9472-0735fc19faab,fd5342f0-10c0-3f48-9c7e-7100a64db139,September423 Abshire638,F,GENERAL PRACTICE,30 PRINCETON BOULEVARD,LOWELL,MA,018512405,42.6353691,-71.3322833,3,0
418f6f44-b662-3182-bbc8-f45789cd3493,03c5769d-b185-35ee-b563-9e651cff95bc,Alina705 Rohan584,F,GENERAL PRACTICE,807 WILBRAHAM RD,SPRINGFIELD,MA,011092067,42.1108434,-72.5341133,1,0
bb9e64b6-51e7-3092-b66e-6f7c4077bad7,2f67494e-f17e-3248-ba68-3ca42913cca1,Brock407 Bergstrom287,M,GENERAL PRACTICE,184 MAIN STREET,FAIRHAVEN,MA,027193259,41.646106,-70.90865208079187,86,0
7fb376d4-ac50-34dd-89f8-19d6431aa357,46e66051-c061-3c31-b439-1d71df92db1c,Bree992 Denesik803,F,GENERAL PRACTICE,11 NORTH ST,STONEHAM,MA,021801040,42.50329135,-71.10023035268328,1,0
323a9fbf-b220-37cb-81cb-bbf72a73d9d0,52efa2e5-007f-3396-a83a-28ca015f0595,Walton167 Turner526,M,GENERAL PRACTICE,20 N PARK AVE STE 2200A,PLYMOUTH,MA,023604090,41.960434631488596,-70.67007876763536,11,0
8acc5262-aba2-398a-8ef9-5d8bb0a59536,fd938c9f-a355-3ec7-96f8-516240ea1ba2,Sylvester827 Beahan375,M,GENERAL PRACTICE,529 MAIN ST STE 126,PLYMOUTH,MA,023604842,41.7664657,-70.7266525,1,0
f0cd5bc7-e621-3f6f-b203-69859575abaf,b5789b71-fc8e-3b7e-9eb2-3fc577943117,Ralph813 Miller503,M,GENERAL PRACTICE,81 RESERVOIR DRIVE,ATHOL,MA,013314901,42.581152349999996,-72.18775715069674,70,0
a57a7d5a-f71a-374c-a215-21aa6d543e0e,edd58f69-ad5f-346b-b1f9-530ccdc895f6,Johnathan55 Padberg411,M,GENERAL PRACTICE,52 CARPENTER ST,ATTLEBORO,MA,027032472,41.9369576,-71.27996091755344,78,0
b1680f9f-6d20-3b79-a4db-6f2994d77bfe,0334ad53-5d57-384e-a411-63b075139c06,Silas208 Stamm704,M,GENERAL PRACTICE,66 CENTRAL STREET,EAST BRIDGEWATER,MA,023331913,42.03160525,-70.9572577506426,12,0
4807d239-63f8-3483-9ae7-dfe008ade911,4ba48ef6-19f2-3177-bfaf-096daaebf26a,Gerald181 Wunsch504,M,GENERAL PRACTICE,275 TURNPIKE ST,BRAINTREE,MA,021845328,42.2064195,-71.005067,65,0
abb3bfed-e4a5-3181-95c1-b3fcc8f0601c,936ceb96-2b12-371f-aa68-ee02a9c06f4c,Eddie505 Keeling57,F,GENERAL PRACTICE,225 BOSTON ST,LYNN,MA,019043124,42.470497449999996,-70.96003668151566,71,0
4e277397-5afb-3482-8b8d-8c5ad2fb3c83,5d0d1d11-dd8a-3d28-b029-93062b6798a5,Tamika537 Flatley871,F,GENERAL PRACTICE,378 PLANTATION STREET,WORCESTER,MA,016052324,42.27966095,-71.7626143755108,1,0
ee8440d1-bfd8-39c6-9279-564327677358,93bf4a6b-8fb3-3a1e-9be6-4958736f2bfb,Dee580 Trantow673,F,GENERAL PRACTICE,1102 WASHINGTON ST,BRAINTREE,MA,021845438,42.19876545530798,-71.00672788298964,3,0
42901b6f-5d97-357d-84ba-ff5b84742814,7b20d1c4-c56b-3647-801c-5e4e13679073,Mozell819 Prohaska837,F,GENERAL PRACTICE,275 SANDWICH ST,PLYMOUTH,MA,023602183,41.94186605,-70.6455366462985,203,0
1b26c21c-4c88-3edc-b8a9-9649c8da769e,281525ef-5743-34a8-9339-66c8b4be6668,Jacobo456 Quintana711,M,GENERAL PRACTICE,555 PLANTATION STREET,WORCESTER,MA,016052376,42.2907683,-71.7649752,2,0
c40b7e98-8a9b-3361-80cd-9a663a561273,3e97ce4f-3ad7-3cea-883f-e2bb4ca89d83,Dan465 Swift555,F,GENERAL PRACTICE,30 NEW CROSSING RD,READING,MA,018673270,42.51809619399502,-71.0959083715027,2,0
f24ecac0-9576-3b33-88dd-3253015bbe15,36d328a2-68bb-3967-a9bf-00897a7c945f,Jettie913 Rodriguez71,F,GENERAL PRACTICE,299 WAREHAM STREET,MIDDLEBORO,MA,023462905,41.869676,-70.873384,9,0
229024e8-c07c-30c6-a7d3-ba44c665a357,5225cc87-6a30-303c-a882-5f001cee7f0e,Ila598 Boyer713,F,GENERAL PRACTICE,110 W SQUANTUM ST,QUINCY,MA,021712122,42.27259075,-71.03082765,45,0
bf52d765-3f10-30d0-b9dd-8aaee638da9c,6d6ef57e-b2ce-3a69-bacf-4305c51834b0,Lesha323 Skiles927,F,GENERAL PRACTICE,186 HIGHLAND AVE,SOMERVILLE,MA,021431507,42.38845955,-71.10666839512322,2,0
a2d36887-9446-3b83-8320-2b3dd1334439,666c3e81-2ec6-3bff-9dcc-a704edd86960,Cassi819 McClure239,F,GENERAL PRACTICE,770 CONVERSE STREET,LONGMEADOW,MA,011061719,42.0639853,-72.5521444,38,0
cecc2aff-7b25-3f20-94ad-94c494c390f3,cc400ddc-c38d-3604-8d89-cea21555719f,Fritz267 Kirlin939,M,GENERAL PRACTICE,87 CHESTNUT ST,NATICK,MA,017603644,42.293559188306446,-71.35158050924959,94,0
fe6374df-27dd-3927-ab03-18cb1172cab9,51370692-6296-3150-8672-559fc73f964f,Almeda560 Okuneva707,F,GENERAL PRACTICE,75 FRANCIS ST,WEST BRIDGEWATER,MA,023791542,42.0219112,-71.019004,210,0
010e4724-fa73-3ba9-a0fe-f102febe3055,cdc87240-38e9-36f8-959b-706642e01e11,Vicente970 Armstrong51,M,GENERAL PRACTICE,243 CHARLES ST,STONEHAM,MA,021803559,42.4814675,-71.0924311,177,0
71cbea1e-2e49-3383-9587-ee74aa5b3b15,c6b019eb-28ec-36f6-abf3-bcc4d1d58966,Sherwood961 Aufderhar910,M,GENERAL PRACTICE,33 AVON ST,WAKEFIELD,MA,018802310,42.50403445,-71.07462951514611,61,0
82aa6285-a5d6-3cf1-83ea-ae7b55ae3ae3,b5b380d2-df21-3389-abf0-08551c7e1f2d,Madeline975 Friesen796,F,GENERAL PRACTICE,85 PATTON RD,DEVENS,MA,014344401,42.5304204,-71.61505519305638,52,0
54c467a2-91e0-328b-ba8e-b33e39b20e3f,06376cbe-4880-384b-b459-7ce3eef36ced,Cody889 Ratke343,F,GENERAL PRACTICE,387 QUARRY ST,FALL RIVER,MA,027231026,41.6932713,-71.1402431739568,33,0
d35a9bb4-d085-38cb-8772-374c6baf7e0e,b6717471-7f78-32c4-b1c5-e3a6310553d7,Noe500 Roob72,M,GENERAL PRACTICE,15 RAILROAD AVE,TOPSFIELD,MA,01983,42.6375935,-70.9494966,71,0
dd077faa-2e2c-3aab-8138-bd03a0bce06a,2836d9ac-c6a6-39d1-8f13-fdf0fc8928f4,Alysha630 Koch169,F,GENERAL PRACTICE,365 EAST ST,TEWKSBURY,MA,018761950,42.6069472,-71.2180803,612,0
7ba86e2b-52ba-396b-8858-b6d9ec11d42b,a2f8d8fe-665e-390f-8b9b-efdc0b14a77c,Armand155 Towne435,M,GENERAL PRACTICE,161 JACKSON ST,LOWELL,MA,018522103,42.6425382,-71.3093946,84,0
049d54b6-c109-38af-916b-c0b514ff365c,126b88f5-592a-3099-a433-c8b933f96d04,Charles364 Rempel203,M,GENERAL PRACTICE,573 GRANBY RD,SOUTH HADLEY,MA,010752122,42.23920485,-72.5586160752016,3,0
a02e9c2b-fbc4-3e20-97f3-444cf7f5b795,82c72223-f521-3a34-9b9b-4ff366365399,Shon148 Reinger292,M,GENERAL PRACTICE,2100 DORCHESTER AVENUE,QUINCY,MA,021691870,42.2509914,-71.0037374,132,0
fdd55f6d-0b7f-3535-9b2d-be4f0f3286bf,15e26ce3-9006-3ce2-9327-493180a15ec1,Luvenia178 Breitenberg711,F,GENERAL PRACTICE,6 GROVE ST,NORWELL,MA,020611534,42.172231693916025,-70.87836493029226,72,0
296db8ba-72b6-3783-987f-ff240c6dceab,b5e6f1bd-c744-3556-9775-5ff8399eea33,Hedwig986 Wiza601,F,GENERAL PRACTICE,2284 MAIN ST,CONCORD,MA,017423829,42.44300895,-71.42458458423982,7,0
7a4fa842-4914-3d85-9831-7d3fc26d2c62,f22bc2ac-f8bd-3f9f-9a40-93db37639d3f,Glennis930 Erdman779,F,GENERAL PRACTICE,735 ATTUCKS LN,HYANNIS,MA,026011867,41.6747631,-70.29768515601289,80,0
40212066-46b4-34ab-807d-221ed3e21014,04b252db-4231-3cb5-963d-6f096fb4b97c,Lorie307 Grady603,F,GENERAL PRACTICE,1177 PROVIDENCE HIGHWAY,NORWOOD,MA,020625019,42.194543,-71.1994976,2,0
08b0c018-c47c-3064-a623-5821ef5775f6,83579123-f29c-39b8-9f5f-8f79e91683c7,Hong136 Kassulke119,F,GENERAL PRACTICE,100 CENTURY DR,WORCESTER,MA,016061244,42.3138278,-71.7707002,136,0
f8d3600b-96f7-3b2f-b293-62d061a2132e,a977feef-f585-3fa8-8deb-7e60fc2cab30,Kimbra238 Schulist381,F,GENERAL PRACTICE,2314 MAIN STREET,TEWKSBURY,MA,018763128,42.58023655,-71.19367180835906,4,0
869e51e2-b0cc-3b93-b5eb-6b33c5b76729,1de7e7d9-9a7a-3a3f-bf4c-b4de450711f2,Vince741 Morissette863,M,GENERAL PRACTICE,198 LITTLETON RD,WESTFORD,MA,018863429,42.564282,-71.42620615382347,15,0
b5671850-af73-3dcb-b503-dcf046584204,7345a4c0-52c6-3da2-8aef-fccb8ad3e8c4,Nathan164 Padberg411,M,GENERAL PRACTICE,114 TURNPIKE RD STE 206,WESTBOROUGH,MA,015812800,42.28414835,-71.60433295499837,2,0
2e69cfb0-d0cf-3042-a66f-dd8941a586ad,497f39dd-280e-3d58-af5b-c5e3a3a09b10,Arden380 Bergstrom287,M,GENERAL PRACTICE,27 PARK ST,HYANNIS,MA,026015230,41.65363635,-70.27352219234834,376,0
7086be97-348e-345c-b81f-c432358bc9e4,b0762027-dc86-335b-8310-f4f031c1caca,Elijah719 Swift555,M,GENERAL PRACTICE,765 WEST CENTER STREET,WEST BRIDGEWATER,MA,023791517,42.01302315,-71.05345585281756,7,0
61b19a05-16bb-3286-b018-e25e19541004,0d7fd824-1c7b-3f8b-a662-f6c2005e82e1,Anita473 Llamas954,F,GENERAL PRACTICE,88 MASONIC HOME ROAD,CHARLTON,MA,015071394,42.1389039,-71.9782681,5,0
739fa580-a902-3a94-b0e7-90ec35f3d919,ed0c5b98-dc8a-3fc9-9856-61f1a1c75b11,Edwina60 Gerhold939,F,GENERAL PRACTICE,40 JULIO DR,SHREWSBURY,MA,015453010,42.29191827853838,-71.70343631978118,2,0
9ee1b462-aa4a-32a9-80c9-c51fa442fbe5,accb8cdd-6560-3fef-b0a6-f12c3295026a,Gerardo48 Bergstrom287,M,GENERAL PRACTICE,969 PARK STREET,ATTLEBORO,MA,027035115,41.9266899,-71.2611303145582,15,0
f925b4b4-7323-370b-a0b1-2d4cd9f13485,390a2aa4-70b4-3a64-a12f-9bd777834c8d,Evangeline16 Howe413,F,GENERAL PRACTICE,710 MAIN STREET,HARWICH PORT,MA,026461931,41.669654699920855,-70.06169919459835,76,0
012e7dd7-e8a3-3f5c-9222-4c8eeab47739,18a96051-91f4-3cba-af96-056ea14dfee0,Gaston250 Grimes165,M,GENERAL PRACTICE,25 HIGHLAND AVENUE,NEWBURYPORT,MA,019503872,42.81369325,-70.89091645747592,109,0
006c05c6-cb55-3e04-ac16-def20c90ba59,1ab2b5f9-cb95-3236-beec-9b9d4a407c61,Carroll471 Eichmann909,M,GENERAL PRACTICE,725 NORTH ST,PITTSFIELD,MA,012014109,42.4600752,-73.2492795834909,212,0
33b52ff9-b116-391f-9197-9dac63d7ccb4,07ae483b-b351-3add-8b05-afba832b88ea,Lanette41 Murray856,F,GENERAL PRACTICE,5 REDLANDS ROAD,WEST ROXBURY,MA,021321506,42.2879347,-71.15108161583282,4,0
9ea69ca4-1051-3acb-ae45-995cbc8002c0,1bed5229-19d7-3168-94a2-f1f2abb00270,Allan198 Moore224,M,GENERAL PRACTICE,88 WASHINGTON ST,TAUNTON,MA,027802465,41.9062805,-71.09518121351795,127,0
cbbcb33d-4404-3e09-a37d-43cc30bf89ea,9d41e4fc-9507-3ddb-82ad-966046fca031,Ashlyn643 Lehner980,F,GENERAL PRACTICE,104 RANDOLPH ROAD,WORCESTER,MA,016062465,42.29955605000001,-71.79838133819244,2,0
ac654e17-aecb-3309-9c4a-e64802327ede,5b0cd0a0-f277-3a66-bee6-d64b5be4a3f5,Waldo53 Hintz995,M,GENERAL PRACTICE,725 NORTH ST,PITTSFIELD,MA,012015493,42.4600752,-73.2492795834909,2,0
e803615d-f49f-3665-9c52-661f6e5f2a50,4956f573-3dc2-3a67-9692-2f57451744e6,Gustavo235 Muro989,M,GENERAL PRACTICE,400 BOLTON STREET,MARLBOROUGH,MA,017523912,42.35966285,-71.55290125539051,8,0
70569fe6-6aae-3965-9ce6-ab6223743ca0,b44955d1-f0e2-3beb-a013-708a81dbe430,Ernest565 Runte676,M,GENERAL PRACTICE,680 CENTRE ST,WEST BRIDGEWATER,MA,023791600,42.0219112,-71.019004,36,0
e598723f-f233-323b-ae8e-e8eda79c42ea,c1986c0c-f756-3596-8f90-08adacf220fe,Cristy798 Auer97,F,GENERAL PRACTICE,73 CHESTNUT STREET,SAUGUS,MA,019061605,42.4573919,-70.9918055,11,0
cf95b6b2-3bac-3d16-9bfb-c95cf2e31879,ad2dab07-4f85-3950-baaa-7c7cd2aa770c,Gertrud593 Kuhic920,F,GENERAL PRACTICE,55 LAKE AVENUE NORTH,WORCESTER,MA,016550002,42.2774799,-71.76166994969458,150,0
42349bdd-a6b2-3d41-8d6d-83edf6365d47,18b1bb7e-2f93-3253-a7ae-d19c13ffeaa1,Derick144 Bashirian201,M,GENERAL PRACTICE,29 E 29TH ST,WEST NEWBURY,MA,019854201,42.8014795,-70.989778,48,0
ffd9e2bd-febf-3b23-8ca2-91a4922acdb8,67d2f85b-ddc7-3ed0-b90b-6fa5b7b8358a,Marshall526 Jenkins714,M,GENERAL PRACTICE,43 FOUNDRY AVE,WALTHAM,MA,024538313,42.37050535,-71.21908334877376,17,0
91263eed-9dcb-31a5-9718-b2079d713c13,0d1570ab-371c-3898-9397-95905d8c5166,Santina680 Dicki44,F,GENERAL PRACTICE,750 WASHINGTON ST,BOSTON,MA,021111552,42.3499038,-71.0631836,21,0
df2844aa-553b-30f3-9ba7-b5319d8e40e8,1853aeef-5897-326a-80d6-aa4b0459eb6d,Kendra609 Kassulke119,F,GENERAL PRACTICE,381 WICKENDEN ST,ATTLEBORO,MA,027032247,41.9438129,-71.2806515,64,0
05413c34-e178-31d5-952d-349256657e0d,93552c27-f173-385f-8849-ee56c25f638b,Rubin812 Cummerata161,M,GENERAL PRACTICE,359 HIGH ST,GREENFIELD,MA,013012617,42.6033006,-72.58135309677492,1,0
bb67de52-f897-3a97-a1fb-f70e3ebaa8b9,94dda4e1-7476-367a-b1f8-37ea7f61a1b7,Chanell45 Robel940,F,GENERAL PRACTICE,145 WARD HILL AVENUE,WESTBOROUGH,MA,015811017,42.2694308,-71.6129907,62,0
7b40f26b-f769-3a25-96c5-1ae3915afc7b,01bb7b5c-f850-3c4e-a3f1-442d8273559a,Charley358 Effertz744,M,GENERAL PRACTICE,395 PLEASANT ST,NORTHAMPTON,MA,010603914,42.3150543,-72.62555561349089,21,0
c2c62137-894a-3df1-ad08-ed7bd00f93f7,2ca615f3-87f7-3283-a447-d919a883b676,Elizbeth263 Dickinson688,F,GENERAL PRACTICE,1399 WASHINGTON ST,HANOVER,MA,023391653,42.1441354,-70.8440854,7,0
d63fd189-14f1-3592-9bc6-0327e6774d74,c0a33465-d309-3d2a-932e-9d554a7cc19c,Veronika907 Rogahn59,F,GENERAL PRACTICE,100 CENTURY DR,WORCESTER,MA,016061244,42.3138278,-71.7707002,203,0
4ee682ac-421e-33ea-8601-7ed8c8182709,7f32dd7d-5c35-3ddb-839b-8fbbb930d412,Luna60 Littel644,F,GENERAL PRACTICE,863 CENTRAL STREET,FRAMINGHAM,MA,017014813,42.30758060362541,-71.42846215724606,8,0
f5b0db8d-81bd-33aa-80f7-27463f35ad0a,6e517750-a29e-3170-a02b-5733ff523458,Margarita164 Abbott774,F,GENERAL PRACTICE,101 BARRY RD,WORCESTER,MA,016091275,42.3030701,-71.8333408960994,51,0
4025d959-2a17-3500-a999-c7dbd6530e67,d36eba4a-0dfb-3a26-b9fe-eb74594bbe3c,Kyle55 Boyer713,M,GENERAL PRACTICE,1350 MAIN ST,WORCESTER,MA,016031550,42.2416259,-71.85047518091996,1,0
b35adeee-faf4-3786-83d3-103de0ef5a9a,3f12ebb4-e03c-3453-88d2-4fc9682383df,Irina619 Stiedemann542,F,GENERAL PRACTICE,726 COUNTY ST,NORTH DARTMOUTH,MA,027473603,41.6389926,-70.9703171,52,0
e3ddc967-5bef-3762-b273-b9775b7c2929,8ec2ca51-abb4-35dd-b90f-6c6aad6d2124,Oda116 Conn188,F,GENERAL PRACTICE,22 JOHNSON STREET,PEABODY,MA,019602311,42.54644385,-70.99288129112277,15,0
4c01eb82-01e9-3b37-a2c8-ef8d7723fa58,9fdce5d5-d4d0-3156-a8d5-8757bfe4e9b3,Pamelia915 Kilback373,F,GENERAL PRACTICE,1 FARMER CIR,ARLINGTON,MA,024742866,42.42405225,-71.16792616556859,59,0
8bb85f79-3a33-3bff-975b-62607bf4d584,68027854-a51a-324b-8f20-2da7be608ebf,Ruth999 Legros616,F,GENERAL PRACTICE,50 RECREATION PARK DRIVE,HINGHAM,MA,020434206,42.176395,-70.90419664699353,18,0
89779ecc-739c-3cc5-bbb7-3f4276315a49,e8d0fea4-45cb-32d3-8798-0fe6156c4409,Dannie881 Howell947,F,GENERAL PRACTICE,265 ESSEX STREET,BEVERLY,MA,019151958,42.56513015,-70.86168781456092,1,0
f738faa5-8233-3bae-a619-f706d6254b9f,e5b9db6a-8dd8-3622-b9ce-3dc593e111d1,Carmelita854 Tromp100,F,GENERAL PRACTICE,1223 BEACON ST STE A,BROOKLINE,MA,024465332,42.3430087,-71.1170155,33,0
c7068b53-ae63-3252-a9ac-1da894180d64,aad05540-c9cb-3805-b3c4-f9b9d9b42b2e,Quentin28 Fritsch593,M,GENERAL PRACTICE,821 E MAIN ST STE 3,CHICOPEE,MA,010206306,42.155774795300516,-72.55672263289513,200,0
3b0d490b-ab6f-3f22-9fe8-f65c0c98932b,2987ddf5-7ff2-3e4a-9e25-d654a10313fd,Ted955 O'Connell601,M,GENERAL PRACTICE,519 MAIN STREET,MEDFIELD,MA,020522522,42.186209649999995,-71.30745495273302,4,0
40491510-467d-305d-862f-aae9bcd4d246,0e9d0119-1157-35a0-8bb5-7e0aa3041928,Kari181 Trantow673,F,GENERAL PRACTICE,1049 MAIN STREET,SPRINGFIELD,MA,011032114,42.09977055,-72.58470990760483,129,0
9b84529a-d32e-3e10-b7ec-e05dcd679b87,3a9bf5ed-e584-3532-98a0-1e3a1f909db2,Kristen940 D'Amore443,F,GENERAL PRACTICE,51 HOVENDON AVE,BROCKTON,MA,023021220,42.11106635,-71.0162512,17,0
c5f62624-111d-32f8-8d78-f218f7a74419,c9aabcbd-d4e0-391f-8980-d0be6934ea82,Shonda871 Leffler128,F,GENERAL PRACTICE,340 PLEASANT ST,BROCKTON,MA,023013236,42.08764334999999,-71.03287346676532,47,0
7667aa12-3c78-310b-ab2b-2910cc7af1b2,2fb77691-5353-358a-bc94-90af77dd654b,Donnell534 D'Amore443,M,GENERAL PRACTICE,200 GROTON RD,AYER,MA,014321168,42.577352149999996,-71.57414587343038,485,0
5b34c001-e787-37ad-9aae-66b29a99b19a,cbebae9e-f95e-3d2c-9712-289ea8d6aeec,George991 Haley279,M,GENERAL PRACTICE,49 ROBINWOOD AVENUE,QUINCY,MA,021698130,42.2509914,-71.0037374,262,0
0cfb3143-16ec-3805-aa4b-9f12739d92ab,1cec4304-9757-3a10-ad4f-7e2090c56131,Theo630 Rohan584,M,GENERAL PRACTICE,55 LAKE AVE N,WORCESTER,MA,016550002,42.2774799,-71.76166994969458,205,0
07f8c30e-bd80-374a-be32-f7743add7858,5862e05c-9533-3f7a-8f73-215d50f5ee2f,Estell607 Barton704,F,GENERAL PRACTICE,1200 CENTRE ST,ROSLINDALE,MA,021311000,42.29768,-71.130463,41,0
0b802b18-21e0-33ab-a305-e905db87784b,a8f1424c-00bc-3403-8db5-cd600978f3a4,Amos720 Bogan287,M,GENERAL PRACTICE,8 BURNHAM ST,TURNERS FALLS,MA,013761816,42.6042523,-72.5564777,67,0
0f16f374-83ce-3591-b6e8-3080009a4468,a5577e5c-b886-37a0-8eee-8ff6feb7ea6b,Leopoldo762 Keebler762,M,GENERAL PRACTICE,330 MOUNT AUBURN ST,CAMBRIDGE,MA,021385502,42.3741033,-71.13417575971958,206,0
0e29c01c-a50a-35e5-8210-5a738a3a2310,5581e43d-0463-3a0b-afc7-a60aea5ac96c,Brock407 VonRueden376,M,GENERAL PRACTICE,57 RIVER RD,ANDOVER,MA,018101144,42.69112645,-71.19636086287642,41,0
f423f569-85ab-328f-abe6-b2ac76040f0b,ce9c1582-994d-32bf-835c-474a249d2804,Clifton91 Veum823,M,GENERAL PRACTICE,275 MARTINE STREET  SUITE 104,FALL RIVER,MA,027231500,41.68393816525316,-71.1220830626733,4,0
ab086486-5e9a-3168-9eb7-b11844924eba,62b55e5b-b58f-354d-8f2d-f2a330bc619e,Brandon214 Gerlach374,M,GENERAL PRACTICE,201 HIGHLAND ST,CLINTON,MA,015101037,42.42738865,-71.69329092351188,856,0
04a7249e-9313-38e2-94d7-a7872d86edd6,966245ce-e84d-36b0-a838-2e0b5bb2e668,Refugio197 Crooks415,M,GENERAL PRACTICE,1425 BLUE HILL AVENUE,MATTAPAN,MA,021262122,42.2754929,-71.09384131587021,14,0
bbf685e0-ae1e-3991-b328-d637ac5a9259,2bde75a8-708f-3930-8d57-100ab365d413,Cedrick207 Gleason633,M,GENERAL PRACTICE,173 WORCESTER ST,WELLESLEY,MA,024815521,42.2964859,-71.2925571,41,0
